ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_buffer,is_mismatch,is_prompt,key_resp.duration,key_resp.keys,key_resp.rt,key_resp.started,key_resp_prc.duration,key_resp_prc.keys,key_resp_prc.rt,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,show_word,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,source_sequence,source_sequence_position,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trial_type,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.duration,trials.key_resp.keys,trials.key_resp.rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.duration,trials_practice.key_resp_prc.keys,trials_practice.key_resp_prc.rt,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
544.3354660999612,545.4290982999955,1.08,,,3,545.429239399964,545.4293068000115,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,3,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,542.8414128999575,544.3597043000045,544.3597043000045,545.495284500008,,,,60.16724088242566,542.0635172000038,542.8414128999575,,,542.0520372999599,542.8191849999712,,,jacket\jacket_03.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,542.8414128999575,,,,,,,None,,3,,,2025.2.4,,,1,542.8255288999644,544.335345999978,,,None,None,542.8328174666424,543.3760505999671,,,128,0,2026-08-08_13:02:55.345093,128,29,localizer,,None,,,None,,128,128,0,128,,,,,,,,jacket,Veste,Jacke,
547.7471368999686,548.7188988999696,0.97,,,3,548.7190130999661,548.7190631999983,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,3,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,546.2741137999692,,547.759178599983,548.777471999987,,,,60.16724088242566,545.495284500008,546.2741137999692,,,545.4812993999803,546.24488069996,,,bread\bread_03.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,546.2741137999692,,,,,,,None,,3,,,2025.2.4,,,1,546.2504046999966,547.7470047000097,,,None,None,546.2579610666764,547.1947895999765,,,129,0,2026-08-08_13:02:58.776861,129,30,localizer,,None,,,None,,129,129,0,129,,,,,,,,bread,Pain,Brot,
551.041640499956,552.2408274000045,1.19,,,3,552.240896400006,552.2409270000062,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,16,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,549.5401887999615,551.0392477000132,551.0558313999791,552.3451995999785,,,,60.16724088242566,548.777471999987,549.5401887999615,,,548.7593225999735,549.5255377999856,,,hand\hand_16.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,549.5401887999615,,,,,,,None,,3,,,2025.2.4,,,1,549.5302404999966,551.0415664999746,,,None,None,549.5399276666615,550.0396157999639,,,130,0,2026-08-08_13:03:02.059048,130,31,localizer,,None,,,None,,130,130,0,130,,,,,,,,hand,Main,Hand,
554.6068489999743,555.8570982000092,1.24,,,3,555.8571676999563,555.8572014999809,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,14,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,553.1053301999927,554.604674000002,554.6214084000094,555.891610199993,,,,60.16724088242566,552.3451995999785,553.1053301999927,,,552.3014174999553,553.0904752999777,,,ball\ball_14.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,553.1053301999927,,,,,,,None,,3,,,2025.2.4,,,1,553.0938151999726,554.6067807999789,,,None,None,553.1051827666272,553.8921429999755,,,131,0,2026-08-08_13:03:05.626776,131,32,localizer,,None,,,None,,131,131,0,131,,,,,,,,ball,Ballon,Ball,
558.1593453999958,559.3390150999767,1.17,,,3,559.3390818999615,559.3391121999593,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,24,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,556.6543366999831,558.1774861000013,558.1774861000013,559.3894119999604,,,,60.16724088242566,555.891610199993,556.6543366999831,,,555.8746010999894,556.6402284000069,,,dog\dog_24.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,556.6543366999831,,,,,,,None,,3,,,2025.2.4,,,1,556.6439185999916,558.1591075999895,,,None,None,556.6547956666366,557.1547896999982,,,132,0,2026-08-08_13:03:09.173187,132,33,localizer,,None,,,None,,132,132,0,132,,,,,,,,dog,Chien,Hund,
561.655600500002,562.504900400003,0.84,,,3,562.5049626000109,562.5049962999765,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,24,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,560.1720294000115,,561.6692620000103,562.5383942999761,,,,60.16724088242566,559.3894119999604,560.1720294000115,,,559.3737534999964,560.1427013999783,,,flower\flower_24.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,560.1720294000115,,,,,,,None,,3,,,2025.2.4,,,1,560.1477065999643,561.6555100000114,,,None,None,560.1556367666383,561.0528459000052,,,133,0,2026-08-08_13:03:12.670988,133,34,localizer,,None,,,None,,133,133,0,133,,,,,,,,flower,Fleur,Blume,
564.7875974999624,565.7032667999738,0.91,,,3,565.7033330000122,565.7033668999793,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,20,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,563.3113470000098,,564.8016688000062,565.7372633999912,,,,60.16724088242566,562.5383942999761,563.3113470000098,,,562.5222910000011,563.2791303999838,,,bicycle\bicycle_20.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,563.3113470000098,,,,,,,None,,3,,,2025.2.4,,,1,563.2831333999638,564.7875249999925,,,None,None,563.2925983666248,564.0056675999658,,,134,0,2026-08-08_13:03:15.819971,134,35,localizer,,None,,,None,,134,134,0,134,,,,,,,,bicycle,Vélo,Fahrrad,
567.9873921999824,568.9431184999994,0.95,,,3,568.9431848999811,568.9432150999783,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,16,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,566.5012085000053,568.0011407999555,568.0011407999555,568.9866878999746,,,,60.16724088242566,565.7372633999912,566.5012085000053,,,565.718830799975,566.4867920000106,,,hammer\hammer_16.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,566.5012085000053,,,,,,,None,,3,,,2025.2.4,,,1,566.490866899956,567.9873247999931,,,None,None,566.5012702666611,567.0198972999933,,,135,0,2026-08-08_13:03:19.018840,135,36,localizer,,None,,,None,,135,135,0,135,,,,,,,,hammer,Marteau,Hammer,
571.2384160999791,572.2349128999631,1,,,3,572.2349796000053,572.2350096000009,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,7,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,569.7516759999562,571.2503204999957,571.2503204999957,572.28518419998,,,,60.16724088242566,568.9866878999746,569.7516759999562,,,568.9643577999668,569.7257217000006,,,house\house_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,569.7516759999562,,,,,,,None,,3,,,2025.2.4,,,1,569.7324628999922,571.2383482999867,,,None,None,569.7396420666521,570.2831029999652,,,136,0,2026-08-08_13:03:22.268264,136,37,localizer,,None,,,None,,136,136,0,136,,,,,,,,house,Maison,Haus,
574.5412233999814,575.3706496999948,0.83,,,3,575.3707568999962,575.3708321999875,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,22,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,573.0490382999997,574.549520200002,574.549520200002,575.4368195999996,,,,60.16724088242566,572.28518419998,573.0490382999997,,,572.2600983000011,573.0343898999854,,,hammer\hammer_22.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,573.0490382999997,,,,,,,None,,3,,,2025.2.4,,,1,573.0377189999563,574.5411516999593,,,None,None,573.0490183666736,573.5656126000104,,,137,0,2026-08-08_13:03:25.566761,137,38,localizer,,None,,,None,,137,137,0,137,,,,,,,,hammer,Marteau,Hammer,
577.9180163999554,578.9777439999743,1.04,,,3,578.9778263999615,578.977862300002,,,bicycle,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_12h53.50.844,30,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,576.2150691999705,577.9374879999668,577.9374879999668,579.0181282999692,,,,60.16724088242566,575.4368195999996,576.2150691999705,,,575.4102302999818,576.1868243999779,,,bicycle\bicycle_30.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,576.2150691999705,,,,,,,right,,3,,,2025.2.4,,,1,576.1921017999994,577.9178645999637,,,None,None,576.1987507666383,576.7055847999873,,,138,0,2026-08-08_13:03:28.718396,138,39,localizer,,None,,,None,,138,138,0,138,,,,,,,,dog,Chien,Hund,
581.2819189999718,582.0482221999555,0.76,,,3,582.0482894000015,582.048320300004,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,40,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,579.7804675999796,581.2795705999597,581.2962850999902,582.0984797999845,,,,60.16724088242566,579.0181282999692,579.7804675999796,,,578.9978252999717,579.766124799964,,,house\house_40.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,579.7804675999796,,,,,,,None,,3,,,2025.2.4,,,1,579.7713292000117,581.2818516999832,,,None,None,579.7804502666734,580.3482810999849,,,139,0,2026-08-08_13:03:32.299705,139,40,localizer,,None,,,None,,139,139,0,139,,,,,,,,house,Maison,Haus,
584.5647735999664,585.4980440000072,0.92,,,3,585.4981236999738,585.4981648999965,,,bread,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_12h53.50.844,12,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,582.8628784999601,584.5790466999752,584.5790466999752,585.5656349000055,,,,60.16724088242566,582.0984797999845,582.8628784999601,,,582.0759315000032,582.8493079000036,,,bread\bread_12.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,582.8628784999601,,,,,,,left,,3,,,2025.2.4,,,1,582.8534407999832,584.5647099000053,,,None,None,582.8631434666497,583.3794860999915,,,140,0,2026-08-08_13:03:35.380056,140,41,localizer,,None,,,None,,140,140,0,140,,,,,,,,hammer,Marteau,Hammer,
587.83043490001,588.6462453000131,0.8,,,3,588.6463145999587,588.6463450999581,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,9,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,586.3285532000009,587.827628900006,587.8482215999975,588.6798280999647,,,,60.16724088242566,585.5656349000055,586.3285532000009,,,585.5400818999624,586.3143956999993,,,house\house_09.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,586.3285532000009,,,,,,,None,,3,,,2025.2.4,,,1,586.3193301999709,587.830363599991,,,None,None,586.3286004666627,586.8888999999617,,,141,0,2026-08-08_13:03:38.847211,141,42,localizer,,None,,,None,,141,141,0,141,,,,,,,,house,Maison,Haus,
590.9642414000118,592.1794211000088,1.2,,,3,592.1795355000068,592.1795721999952,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,15,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,589.4624636999797,590.981361299986,590.981361299986,592.2527523000026,,,,60.16724088242566,588.6798280999647,589.4624636999797,,,588.6691229999997,589.4419633999933,,,jacket\jacket_15.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,589.4624636999797,,,,,,,None,,3,,,2025.2.4,,,1,589.4476443000021,590.9641705999966,,,None,None,589.4549437666467,589.9947432999616,,,142,0,2026-08-08_13:03:41.961405,142,43,localizer,,None,,,None,,142,142,0,142,,,,,,,,jacket,Veste,Jacke,
594.5112244999618,595.6031103999703,1.09,,,3,595.6031766000087,595.6032074000104,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,25,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,593.0095927999937,594.508847399964,594.5260837000096,595.6474487999803,,,,60.16724088242566,592.2527523000026,593.0095927999937,,,592.2232598999981,592.994953299989,,,hand\hand_25.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,593.0095927999937,,,,,,,None,,3,,,2025.2.4,,,1,592.9982526999665,594.5111546000117,,,None,None,593.0096369666319,593.5176522000111,,,143,0,2026-08-08_13:03:45.534329,143,44,localizer,,None,,,None,,143,143,0,143,,,,,,,,hand,Main,Hand,
597.9109413999831,599.0928425999591,1.18,,,3,599.0929092000006,599.0929395999992,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,4,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,596.4149843999767,597.9246656000032,597.9246656000032,599.1435395999579,,,,60.16724088242566,595.6474487999803,596.4149843999767,,,595.6217670000042,596.3940807000035,,,chair\chair_04.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,596.4149843999767,,,,,,,None,,3,,,2025.2.4,,,1,596.3984189999755,597.9108729999862,,,None,None,596.4083706666754,596.9752922999905,,,144,0,2026-08-08_13:03:48.929025,144,45,localizer,,None,,,None,,144,144,0,144,,,,,,,,chair,Chaise,Stuhl,
601.4089441999677,602.2266134999809,0.81,,,3,602.226733199961,602.2267749999883,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,6,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,599.9073164999718,601.4065212999703,601.4233096999815,602.3212016999605,,,,60.16724088242566,599.1435395999579,599.9073164999718,,,599.122636199987,599.8930468999897,,,dog\dog_06.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,599.9073164999718,,,,,,,None,,3,,,2025.2.4,,,1,599.8966119000106,601.4088734000106,,,None,None,599.9074815666575,600.4070551999612,,,145,0,2026-08-08_13:03:52.425116,145,46,localizer,,None,,,None,,145,145,0,145,,,,,,,,dog,Chien,Hund,
604.5760704999557,605.6771386999753,1.1,,,3,605.6772931999876,605.6773622999899,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,23,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,603.0730524999672,604.5728335999884,604.5895180999651,605.752611599979,,,,60.16724088242566,602.3212016999605,603.0730524999672,,,602.2890995999915,603.0590757000027,,,hammer\hammer_23.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,603.0730524999672,,,,,,,None,,3,,,2025.2.4,,,1,603.0632286999607,604.5759595999843,,,None,None,603.0732334666575,603.5897359999944,,,146,0,2026-08-08_13:03:55.602778,146,47,localizer,,None,,,None,,146,146,0,146,,,,,,,,hammer,Marteau,Hammer,
608.0076701999642,609.2401775000035,1.23,,,3,609.2403101999662,609.2403453000006,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,17,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,606.5216355999582,608.0214699999779,608.0214699999779,609.2747269999818,,,,60.16724088242566,605.752611599979,606.5216355999582,,,605.7229865000118,606.4937224999885,,,flower\flower_17.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,606.5216355999582,,,,,,,None,,3,,,2025.2.4,,,1,606.4990726999822,608.0075994000072,,,None,None,606.5056332666466,607.4058866999694,,,147,0,2026-08-08_13:03:59.034188,147,48,localizer,,None,,,None,,147,147,0,147,,,,,,,,flower,Fleur,Blume,
611.5398719999939,612.7556429000106,1.21,,,3,612.755710700003,612.7557433999609,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,12,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,610.043938399991,611.5537959999638,611.5537959999638,612.7894075000077,,,,60.16724088242566,609.2747269999818,610.043938399991,,,609.2571425999631,610.0239752999623,,,chair\chair_12.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,610.043938399991,,,,,,,None,,3,,,2025.2.4,,,1,610.0281893999781,611.5397864999832,,,None,None,610.0376887666682,610.6046912999591,,,148,0,2026-08-08_13:04:02.556304,148,49,localizer,,None,,,None,,148,148,0,148,,,,,,,,chair,Chaise,Stuhl,
615.0553987000021,616.2050756000099,1.15,,,3,616.2051511000027,651.3452777999919,616.2191170000006,631.2371940999874,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07541210000636056,r,20.054218699980993,631.2143274999689,None,2026-08-08_12h53.50.844,11,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,613.5601976999897,615.069198299956,615.069198299956,616.2191170000006,,,,60.16724088242566,612.7894075000077,613.5601976999897,,,612.7729786999989,613.5396774999681,,,bicycle\bicycle_11.jpg,631.2143274999689,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,613.5601976999897,,,,,,,None,,3,616.2191170000006,631.2371940999874,2025.2.4,,,1,613.5428179999581,615.0553258999716,,,None,None,613.5534212666719,614.2794597999891,,,149,0,2026-08-08_13:04:06.070984,149,50,localizer,0.07541210000636056,r,20.054218699980993,,None,,149,149,0,149,,,,,,,,bicycle,Vélo,Fahrrad,
653.6712428999599,654.7932105999789,1.1,,,4,654.839265299961,654.839326199959,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,6,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,652.1585851999698,653.6661427000072,653.694604499964,654.8762506999774,,,,60.16724088242566,651.3939392999746,652.1585851999698,,,651.377478200011,652.1457411999581,,,hammer\hammer_06.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,652.1585851999698,,,,,,,None,,3,,,2025.2.4,,,1,652.1506548000034,653.6711414000019,,,None,None,652.1594784666706,652.6737891999655,,,150,0,2026-08-08_13:04:44.675516,150,1,localizer,,None,,,None,,150,150,0,150,,,,,,,,hammer,Marteau,Hammer,
657.1267231999664,658.2588224000065,1.12,,,4,658.2588974999962,658.2589325999725,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,37,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,655.6394724999554,657.1401621999685,657.1401621999685,658.2919073000085,,,,60.16724088242566,654.8762506999774,655.6394724999554,,,654.8634731000056,655.6124759999802,,,jacket\jacket_37.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,655.6394724999554,,,,,,,None,,3,,,2025.2.4,,,1,655.6194873999921,657.1266212000046,,,None,None,655.6263214666435,656.1916532999603,,,151,0,2026-08-08_13:04:48.157827,151,2,localizer,,None,,,None,,151,151,0,151,,,,,,,,jacket,Veste,Jacke,
660.5466907999944,661.4109391999664,0.85,,,4,661.4110934999771,661.4111713999882,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,40,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,659.0549454999855,660.5583191000042,660.5583191000042,661.4915651999763,,,,60.16724088242566,658.2919073000085,659.0549454999855,,,658.2822594000027,659.0409767999663,,,bicycle\bicycle_40.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,659.0549454999855,,,,,,,None,,3,,,2025.2.4,,,1,659.0438920999877,660.5465418999665,,,None,None,659.0551170666624,659.773237299989,,,152,0,2026-08-08_13:04:51.573484,152,3,localizer,,None,,,None,,152,152,0,152,,,,,,,,bicycle,Vélo,Fahrrad,
663.7433346000034,664.8725041999714,1.13,,,4,664.8726342999726,664.8727037999779,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,33,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,662.2539784999681,663.7564532000106,663.7564532000106,664.9064899999648,,,,60.16724088242566,661.4915651999763,662.2539784999681,,,661.4667718000128,662.2408065999625,,,house\house_33.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,662.2539784999681,,,,,,,None,,3,,,2025.2.4,,,1,662.2463861999568,663.743259699957,,,None,None,662.2547455666393,662.8035494000069,,,153,0,2026-08-08_13:04:54.773142,153,4,localizer,,None,,,None,,153,153,0,153,,,,,,,,house,Maison,Haus,
667.1586474999785,668.4040219999733,1.24,,,4,668.4041021000012,668.4044665999827,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,4,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,665.6780230999575,,667.1719327999745,668.4829716999666,,,,60.16724088242566,664.9064899999648,665.6780230999575,,,664.8932698999997,665.646906799986,,,ball\ball_04.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,665.6780230999575,,,,,,,None,,3,,,2025.2.4,,,1,665.6537102999864,667.1585526000126,,,None,None,665.6604134666306,666.4444532999769,,,154,0,2026-08-08_13:04:58.188066,154,5,localizer,,None,,,None,,154,154,0,154,,,,,,,,ball,Ballon,Ball,
670.7375364999752,671.7905918000033,1.05,,,4,671.790672299976,671.7907093999675,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,43,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,669.2350841999869,670.7513066999963,670.7513066999963,671.9564666000078,,,,60.16724088242566,668.4829716999666,669.2350841999869,,,668.4570443999837,669.2208052999922,,,dog\dog_43.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,669.2350841999869,,,,,,,None,,3,,,2025.2.4,,,1,669.2259306999622,670.7374494000105,,,None,None,669.2352437666307,669.7353965999791,,,155,0,2026-08-08_13:05:01.764548,155,6,localizer,,None,,,None,,155,155,0,155,,,,,,,,dog,Chien,Hund,
674.2044293999788,675.4191904999898,1.2,,,4,675.4192637999658,675.4192972999881,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,3,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,672.7175713999895,674.2178198999609,674.2178198999609,675.4647460000124,,,,60.16724088242566,671.9564666000078,672.7175713999895,,,671.8732830999652,672.7032405000064,,,ball\ball_03.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,672.7175713999895,,,,,,,None,,3,,,2025.2.4,,,1,672.7074061000021,674.2043519999715,,,None,None,672.7172158666692,673.5003303000121,,,156,0,2026-08-08_13:05:05.238043,156,7,localizer,,None,,,None,,156,156,0,156,,,,,,,,ball,Ballon,Ball,
677.9344063999597,678.7411644000094,0.8,,,4,678.7418011999689,678.7418540999643,,,chair,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_12h53.50.844,6,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,676.2159151000087,677.9487129999907,677.9487129999907,678.842252500006,,,,60.16724088242566,675.4647460000124,676.2159151000087,,,675.4419079999789,676.2015552999801,,,chair\chair_06.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,676.2159151000087,,,,,,,right,,3,,,2025.2.4,,,1,676.2061921999557,677.9343443000107,,,None,None,676.2159678666542,677.1325271999813,,,157,0,2026-08-08_13:05:08.746322,157,8,localizer,,None,,,None,,157,157,0,157,,,,,,,,bread,Pain,Brot,
681.100122999982,682.0026320999605,0.9,,,4,682.0027196999872,682.0027576999855,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_12h53.50.844,25,TSRlearn_localizer-concepts,2026-08-08 12h53.53.296918 +0200,,679.5992880999693,681.1144394999719,681.1144394999719,682.0696699999971,,,,60.16724088242566,678.842252500006,679.5992880999693,,,678.8216274000006,679.585820999986,,,flower\flower_25.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,679.5992880999693,,,,,,,None,,3,,,2025.2.4,,,1,679.589936400007,681.1000480999937,,,None,None,679.5993262666782,680.4995130999596,,,158,0,2026-08-08_13:05:12.123829,158,9,localizer,,None,,,None,,158,158,0,158,,,,,,,,flower,Fleur,Blume,
