ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_mismatch,is_prompt,key_resp.duration,key_resp.keys,key_resp.rt,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.duration,trials.key_resp.keys,trials.key_resp.rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
103.48582380000153,104.49900609999895,1.01,,,1,104.49907420000818,104.49910960000125,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,10,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,101.99744649999775,103.49841539999761,103.49841539999761,104.54914000000281,,,,61.08157138218501,101.23734920000425,101.99744649999775,,,101.22144510000362,101.98296400000982,,,bicycle\bicycle_10.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,101.99744649999775,,,,,None,,0,,,2025.2.4,,,101.98541059999843,103.48573430000397,,,101.99727216667476,102.69892619999882,,,16,0,2026-08-06_14:54:59.832659,16,17,,None,,,None,,16,16,0,16,,,,,,bicycle,Vélo,Fahrrad,
106.81642190000275,107.93163900000218,1.1,,,1,107.93170770000143,107.93174420000287,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,19,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,105.3290593999991,106.83108780000475,106.83108780000475,108.00270520000777,,,,61.08157138218501,104.54914000000281,105.3290593999991,,,104.5269774000044,105.30066670000087,,,hand\hand_19.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,105.3290593999991,,,,,None,,0,,,2025.2.4,,,105.3068903000094,106.81634980000672,,,105.31348616666607,105.79633730000933,,,17,0,2026-08-06_14:55:03.144449,17,18,,None,,,None,,17,17,0,17,,,,,,hand,Main,Hand,
110.26509139999689,111.14933430000383,0.87,,,1,111.1494243000052,111.14946900001087,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,47,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,108.76173710000876,110.26183180000226,110.2805420000077,111.18453540001065,,,,61.08157138218501,108.00270520000777,108.76173710000876,,,107.98429100000067,108.74831609999819,,,bread\bread_47.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,108.76173710000876,,,,,None,,0,,,2025.2.4,,,108.75210579999839,110.26501060000737,,,108.76206086666595,109.67819520000194,,,18,0,2026-08-06_14:55:06.598014,18,19,,None,,,None,,18,18,0,18,,,,,,bread,Pain,Brot,
113.43768889999774,114.54529449999973,1.09,,,1,114.54536670001107,114.54540620000625,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,4,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,111.95079190000251,113.45997930000885,113.45997930000885,114.57898560000467,,,,61.08157138218501,111.18453540001065,111.95079190000251,,,111.16796780000732,111.93018760000996,,,ball\ball_04.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,111.95079190000251,,,,,None,,0,,,2025.2.4,,,111.93335859999934,113.43760760000441,,,111.94403786666614,112.72875930000737,,,19,0,2026-08-06_14:55:09.779845,19,20,,None,,,None,,19,19,0,19,,,,,,ball,Ballon,Ball,
116.84489710000344,117.67941160000919,0.82,,,1,117.67948770000658,117.67952910000167,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,37,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,115.35124460000952,116.85932470000989,116.85932470000989,117.72843780000403,,,,61.08157138218501,114.57898560000467,115.35124460000952,,,114.56458440001006,115.33027410000795,,,jacket\jacket_37.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,115.35124460000952,,,,,None,,0,,,2025.2.4,,,115.3366332000005,116.84482850000495,,,115.34320386666901,115.89280070000677,,,20,0,2026-08-06_14:55:13.174295,20,21,,None,,,None,,20,20,0,20,,,,,,jacket,Veste,Jacke,
119.9943004000088,121.17709290000494,1.17,,,1,121.17717140000605,121.17721419999725,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,9,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,118.49190730000555,119.99137080000946,120.00807609999902,121.24756840000919,,,,61.08157138218501,117.72843780000403,118.49190730000555,,,117.70709470000293,118.47791010000219,,,bicycle\bicycle_09.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,118.49190730000555,,,,,None,,0,,,2025.2.4,,,118.48022710000805,119.99422570000752,,,118.49199046666423,119.19194380000408,,,21,0,2026-08-06_14:55:16.323747,21,22,,None,,,None,,21,21,0,21,,,,,,bicycle,Vélo,Fahrrad,
123.72645380000176,124.62564690000727,0.89,,,1,124.62571430001117,124.62574970000423,,,ball,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-06_14h53.16.749,8,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,122.0073820999969,123.7402648999996,123.7402648999996,124.66096310000285,,,,61.08157138218501,121.24756840000919,122.0073820999969,,,121.22336070000893,121.99346850000438,,,ball\ball_08.jpg,,,,,,,,,,,,,,,,,,,,1,1,,None,,122.0073820999969,,,,,right,,0,,,2025.2.4,,,121.99734670000907,123.72638300000108,,,122.0076138666666,122.49083730000712,,,22,0,2026-08-06_14:55:19.842878,22,23,,None,,,None,,22,22,0,22,,,,,,dog,Chien,Hund,
126.92600910000328,127.90832400000363,0.97,,,1,127.90839540000889,127.90843330000644,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,14,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,125.423111600001,126.9231301999971,126.94006870000158,127.94186040000932,,,,61.08157138218501,124.66096310000285,125.423111600001,,,124.64149680000264,125.40903409999737,,,house\house_14.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,125.423111600001,,,,,None,,0,,,2025.2.4,,,125.41398969999864,126.9259299999976,,,125.42324046667296,125.97279840000556,,,23,0,2026-08-06_14:55:23.256272,23,24,,None,,,None,,23,23,0,23,,,,,,house,Maison,Haus,
130.20832380000502,131.25773250000202,1.05,,,1,131.25782340001024,131.25786250000237,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,34,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,128.70541150000645,130.20504939999955,130.22177360000205,131.30781090000528,,,,61.08157138218501,127.94186040000932,128.70541150000645,,,127.92910730000585,128.69131280000147,,,bicycle\bicycle_34.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,128.70541150000645,,,,,None,,0,,,2025.2.4,,,128.69399520001025,130.20824439999706,,,128.70551456667116,129.4049803000089,,,24,0,2026-08-06_14:55:26.537170,24,25,,None,,,None,,24,24,0,24,,,,,,bicycle,Vélo,Fahrrad,
133.5733220000111,134.4226115000056,0.84,,,1,134.4226778000011,134.42271369999798,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,21,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,132.0710040999984,133.57060839999758,133.58707080000022,134.45626649999758,,,,61.08157138218501,131.30781090000528,132.0710040999984,,,131.29007850000926,132.05700250000518,,,hammer\hammer_21.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,132.0710040999984,,,,,None,,0,,,2025.2.4,,,132.06086640000285,133.57324860000517,,,132.0711151666658,132.58773559999827,,,25,0,2026-08-06_14:55:29.903120,25,26,,None,,,None,,25,25,0,25,,,,,,hammer,Marteau,Hammer,
136.72281310000108,137.6319913000043,0.9,,,1,137.63224430000992,137.63233030000993,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,28,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,135.22005440000794,136.71964580001077,136.73651440000685,137.72688129999733,,,,61.08157138218501,134.45626649999758,135.22005440000794,,,134.44283630000427,135.2067257000017,,,ball\ball_28.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,135.22005440000794,,,,,None,,0,,,2025.2.4,,,135.20965920000162,136.72272960000555,,,135.22040336666785,136.00301630000467,,,26,0,2026-08-06_14:55:33.051576,26,27,,None,,,None,,26,26,0,26,,,,,,ball,Ballon,Ball,
139.9883575999993,141.23771300000953,1.24,,,1,141.23778490000404,141.23782460000075,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,49,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,138.48607630000333,139.9852727999969,140.00200390000828,141.28928959999757,,,,61.08157138218501,137.72688129999733,138.48607630000333,,,137.70455629999924,138.4715409000055,,,hand\hand_49.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,138.48607630000333,,,,,None,,0,,,2025.2.4,,,138.47523640000145,139.98827940000047,,,138.48573396666714,138.99225390001084,,,27,0,2026-08-06_14:55:36.322191,27,28,,None,,,None,,27,27,0,27,,,,,,hand,Main,Hand,
143.55360120000842,144.65316580000217,1.1,,,1,144.65323300000455,144.65326930000447,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,32,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,142.0512127000111,143.5506994000025,143.5673597999994,144.68652800000564,,,,61.08157138218501,141.28928959999757,142.0512127000111,,,141.26678469999752,142.03731770000013,,,hammer\hammer_32.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,142.0512127000111,,,,,None,,0,,,2025.2.4,,,142.0410319000075,143.5535258000018,,,142.0512849666741,142.56784660000994,,,28,0,2026-08-06_14:55:39.884599,28,29,,None,,,None,,28,28,0,28,,,,,,hammer,Marteau,Hammer,
146.95236740000837,147.95176809999975,1,,,1,147.95183530000213,147.95187129999977,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,26,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,145.450322100005,146.94967560000077,146.96650020001107,148.00159880000865,,,,61.08157138218501,144.68652800000564,145.450322100005,,,144.66956449999998,145.43602480000118,,,chair\chair_26.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,145.450322100005,,,,,None,,0,,,2025.2.4,,,145.44021719999728,146.95229390000168,,,145.45021666666824,146.0165577000007,,,29,0,2026-08-06_14:55:43.281837,29,30,,None,,,None,,29,29,0,29,,,,,,chair,Chaise,Stuhl,
150.25313290000486,151.04312149999896,0.78,,,1,151.04327409999678,151.0433469999989,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,16,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,148.74923490000947,150.24988770000346,150.27335220000532,151.10233590001008,,,,61.08157138218501,148.00159880000865,148.74923490000947,,,147.98337329999777,148.73700150000514,,,dog\dog_16.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,148.74923490000947,,,,,None,,0,,,2025.2.4,,,148.7424311000068,150.25297810000484,,,148.75081876667198,149.24914090000675,,,30,0,2026-08-06_14:55:46.596908,30,31,,None,,,None,,30,30,0,30,,,,,,dog,Chien,Hund,
153.3553510000056,154.51599400000123,1.15,,,1,154.51606540000648,154.51610350000556,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,3,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,151.86530299999868,153.37363030000415,153.37363030000415,154.6109681000089,,,,61.08157138218501,151.10233590001008,151.86530299999868,,,151.08514080000168,151.85376610000094,,,bread\bread_03.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,151.86530299999868,,,,,None,,0,,,2025.2.4,,,151.85878229999798,153.35524859999714,,,151.86713686667306,152.80103110001073,,,31,0,2026-08-06_14:55:49.697645,31,32,,None,,,None,,31,31,0,31,,,,,,bread,Pain,Brot,
156.86613500000385,157.665513800006,0.79,,,1,157.66558670000813,157.66562410000188,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,50,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,155.38030940000317,156.88219329999993,156.88219329999993,157.758931999997,,,,61.08157138218501,154.6109681000089,155.38030940000317,,,154.5884628000058,155.35320830000273,,,flower\flower_50.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,155.38030940000317,,,,,None,,0,,,2025.2.4,,,155.35857009999745,156.86602200000198,,,155.36666246666962,156.264869000006,,,32,0,2026-08-06_14:55:53.206277,32,33,,None,,,None,,32,32,0,32,,,,,,flower,Fleur,Blume,
160.01497160000145,160.93026540000574,0.91,,,1,160.93033230000583,160.93036810000194,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,33,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,158.53234890000022,,160.0289453000005,161.00131330000295,,,,61.08157138218501,157.758931999997,158.53234890000022,,,157.71967250001035,158.5026196000108,,,jacket\jacket_33.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,158.53234890000022,,,,,None,,0,,,2025.2.4,,,158.50873230000434,160.01489410000795,,,158.51649176667368,159.06298740000057,,,33,0,2026-08-06_14:55:56.354241,33,34,,None,,,None,,33,33,0,33,,,,,,jacket,Veste,Jacke,
163.46543409999867,164.31458679999923,0.84,,,1,164.31471620000957,164.314818800005,,,hand,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-06_14h53.16.749,8,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,161.761694300003,163.47821090000798,163.47821090000798,164.39754340000218,,,,61.08157138218501,161.00131330000295,161.761694300003,,,160.97941840000567,161.74858549999772,,,hand\hand_08.jpg,,,,,,,,,,,,,,,,,,,,1,1,,None,,161.761694300003,,,,,right,,0,,,2025.2.4,,,161.7529072000034,163.46530619999976,,,161.7621725666725,162.27865900000324,,,34,0,2026-08-06_14:55:59.596622,34,35,,None,,,None,,34,34,0,34,,,,,,hammer,Marteau,Hammer,
166.66507820000697,167.6003122000111,0.92,,,1,167.60043250001036,167.60050149999734,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,14,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,165.1607597000111,166.66071940000984,166.6923373000027,167.67949429999862,,,,61.08157138218501,164.39754340000218,165.1607597000111,,,164.36033920000773,165.1486358000111,,,dog\dog_14.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,165.1607597000111,,,,,None,,0,,,2025.2.4,,,165.15258819999872,166.66489980000188,,,165.16258696666435,165.66040870000143,,,35,0,2026-08-06_14:56:02.992853,35,36,,None,,,None,,35,35,0,35,,,,,,dog,Chien,Hund,
169.93981229999918,171.09637780000048,1.15,,,1,171.09645810000075,171.0965114999999,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,7,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,168.44858979999844,169.95971010001085,169.95971010001085,171.18795790000877,,,,61.08157138218501,167.67949429999862,168.44858979999844,,,167.65863669999817,168.42314860000624,,,flower\flower_07.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,168.44858979999844,,,,,None,,0,,,2025.2.4,,,168.42868240000098,169.93968580001092,,,168.4345362666684,169.34254430000146,,,36,0,2026-08-06_14:56:06.274804,36,37,,None,,,None,,36,36,0,36,,,,,,flower,Fleur,Blume,
173.43548200000077,174.44952600001125,0.99,,,1,174.4496949000022,174.44976529999985,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,47,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,171.9591220000002,,173.46313699999882,174.52933720000146,,,,61.08157138218501,171.18795790000877,171.9591220000002,,,171.16469730000244,171.93012990000716,,,chair\chair_47.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,171.9591220000002,,,,,None,,0,,,2025.2.4,,,171.93562260000908,173.4353117999999,,,171.94250046667392,172.5084618999972,,,37,0,2026-08-06_14:56:09.783267,37,38,,None,,,None,,37,37,0,37,,,,,,chair,Chaise,Stuhl,
176.7686975000106,177.86832970000978,1.07,,,1,177.86845999999787,177.86851860000752,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,26,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,175.2939730000071,,176.79064500000095,177.98460270000214,,,,61.08157138218501,174.52933720000146,175.2939730000071,,,174.5136485999974,175.26706340000965,,,bread\bread_26.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,175.2939730000071,,,,,None,,0,,,2025.2.4,,,175.2726149000082,176.7686071000062,,,175.27907926666765,176.21409439999843,,,38,0,2026-08-06_14:56:13.124646,38,39,,None,,,None,,38,38,0,38,,,,,,bread,Pain,Brot,
180.24410389999684,181.13315229999716,0.88,,,1,181.13330519999727,181.13336590000836,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,49,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,178.75720130000263,180.25595230000908,180.25595230000908,181.19616810001025,,,,61.08157138218501,177.98460270000214,178.75720130000263,,,177.95718840000336,178.73642390000168,,,bicycle\bicycle_49.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,178.75720130000263,,,,,None,,0,,,2025.2.4,,,178.74011009999958,180.24395980000554,,,178.74864576667122,179.45935309999913,,,39,0,2026-08-06_14:56:16.579912,39,40,,None,,,None,,39,39,0,39,,,,,,bicycle,Vélo,Fahrrad,
183.44444220000878,184.29353219999757,0.84,,,1,184.2936544999975,184.29373530000157,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,38,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,181.95538120000856,183.4553181000083,183.4553181000083,184.3425322999974,,,,61.08157138218501,181.19616810001025,181.95538120000856,,,181.18092840000463,181.93354949999775,,,flower\flower_38.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,181.95538120000856,,,,,None,,0,,,2025.2.4,,,181.94038600000204,183.44430420000572,,,181.94618056666903,182.8562932000059,,,40,0,2026-08-06_14:56:19.791477,40,41,,None,,,None,,40,40,0,40,,,,,,flower,Fleur,Blume,
186.60680629999842,187.555869600008,0.94,,,1,187.5559465999977,187.55598720000125,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,18,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,185.10395489999792,186.60363900000812,186.62309910000477,187.66619940000237,,,,61.08157138218501,184.3425322999974,185.10395489999792,,,184.31531180000457,185.09076020000794,,,ball\ball_18.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,185.10395489999792,,,,,None,,0,,,2025.2.4,,,185.09461640000518,186.60668100000476,,,185.104674566672,185.8881817000074,,,41,0,2026-08-06_14:56:22.937842,41,42,,None,,,None,,41,41,0,41,,,,,,ball,Ballon,Ball,
189.92896600000677,191.00764280000294,1.08,,,1,191.0077592000016,191.00780420000956,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,49,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,188.4386385000107,189.93612720000965,189.93612720000965,191.09567460000108,,,,61.08157138218501,187.66619940000237,188.4386385000107,,,187.63262540000142,188.41129519999959,,,flower\flower_49.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,188.4386385000107,,,,,None,,0,,,2025.2.4,,,188.41570910000883,189.9288116000098,,,188.4238154666712,189.33844590000808,,,42,0,2026-08-06_14:56:26.261509,42,43,,None,,,None,,42,42,0,42,,,,,,flower,Fleur,Blume,
193.35464630000934,194.5389179000049,1.17,,,1,194.53903359999822,194.53908600000432,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,3,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,191.853575000001,193.36840410000877,193.36840410000877,194.642972200003,,,,61.08157138218501,191.09567460000108,191.853575000001,,,191.06845830001112,191.83799480000744,,,hand\hand_03.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,191.853575000001,,,,,None,,0,,,2025.2.4,,,191.8425178000034,193.3545643999969,,,191.85198066667752,192.35244670000975,,,43,0,2026-08-06_14:56:29.690984,43,44,,None,,,None,,43,43,0,43,,,,,,hand,Main,Hand,
196.903630300003,197.9038150999986,0.99,,,1,197.90388700000767,197.90392370001064,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,45,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,195.4021497000067,196.91716019999876,196.91716019999876,197.95617240000865,,,,61.08157138218501,194.642972200003,195.4021497000067,,,194.6007796000049,195.3870164000109,,,chair\chair_45.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,195.4021497000067,,,,,None,,0,,,2025.2.4,,,195.39122420000785,196.90351309999824,,,195.40102496666466,195.96826259999943,,,44,0,2026-08-06_14:56:33.238281,44,45,,None,,,None,,44,44,0,44,,,,,,chair,Chaise,Stuhl,
200.22154359999695,201.43846590000612,1.2,,,1,201.43858670000918,201.438639400003,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,17,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,198.7163845000032,200.21648339999956,200.23519710000255,201.51929300000484,,,,61.08157138218501,197.95617240000865,198.7163845000032,,,197.93155160000606,198.70272359999944,,,bicycle\bicycle_17.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,198.7163845000032,,,,,None,,0,,,2025.2.4,,,198.7050920000038,200.22131760000775,,,198.71675546667055,199.41629380000813,,,45,0,2026-08-06_14:56:36.551482,45,46,,None,,,None,,45,45,0,45,,,,,,bicycle,Vélo,Fahrrad,
203.77012050000485,204.9538104000094,1.17,,,1,204.95390380000754,204.9539461000095,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,28,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,202.28180870000506,203.78166619999683,203.78166619999683,205.04481289999967,,,,61.08157138218501,201.51929300000484,202.28180870000506,,,201.49368470000627,202.26815440000792,,,house\house_28.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,202.28180870000506,,,,,None,,0,,,2025.2.4,,,202.2735868000018,203.76998550001008,,,202.28219856667081,202.83262159999867,,,46,0,2026-08-06_14:56:40.114602,46,47,,None,,,None,,46,46,0,46,,,,,,house,Maison,Haus,
207.30034990000422,208.38339820000692,1.07,,,1,208.38346870000532,208.38350500000524,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-06_14h53.16.749,45,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,205.81453430000693,207.3153236000071,207.3153236000071,208.45214180000767,,,,61.08157138218501,205.04481289999967,205.81453430000693,,,205.0186864999996,205.7862923000066,,,dog\dog_45.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,205.81453430000693,,,,,None,,0,,,2025.2.4,,,205.79218450000917,207.30022750000353,,,205.79966866667772,206.29741650000506,,,47,0,2026-08-06_14:56:43.640122,47,48,,None,,,None,,47,47,0,47,,,,,,dog,Chien,Hund,
210.91587219999928,211.8840038000053,0.95,,,1,211.88414080000075,211.88421990000643,,,house,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-06_14h53.16.749,19,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,209.21343040000647,210.93060000000696,210.93060000000696,211.96517989999847,,,,61.08157138218501,208.45214180000767,209.21343040000647,,,208.43273330001102,209.19966240000213,,,house\house_19.jpg,,,,,,,,,,,,,,,,,,,,1,1,,None,,209.21343040000647,,,,,left,,0,,,2025.2.4,,,209.20332159999816,210.91571620000468,,,209.21346616666804,210.14655170000333,,,48,0,2026-08-06_14:56:47.047451,48,49,,None,,,None,,48,48,0,48,,,,,,bread,Pain,Brot,
214.21669549999933,215.2347218000068,1.02,,,1,215.23483380000107,233.42549130000407,215.24661800000467,230.25972129999718,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0.19600710000668187,r,2.970701199999894,230.24503340000228,None,2026-08-06_14h53.16.749,28,TSRlearn_localizer-concepts,2026-08-06 14h53.18.621633 +0200,,212.73050840001088,,214.22860539999965,215.24661800000467,,,,61.08157138218501,211.96517989999847,212.73050840001088,,,211.9282938999968,212.71471120000933,,,chair\chair_28.jpg,230.24503340000228,,,,,,,,,,,,,,,,,,,0,1,,None,,212.73050840001088,,,,,None,,0,215.24661800000467,230.25972129999718,2025.2.4,,,212.72134420000657,214.21657650000998,,,212.7285959666663,213.2954926000093,,,49,0,2026-08-06_14:56:50.560489,49,50,0.19600710000668187,r,2.970701199999894,,None,,49,49,0,49,,,,,,chair,Chaise,Stuhl,
