ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.keys,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_mismatch,is_prompt,key_resp.keys,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,psychopyVersion,settings.started,settings.stopped,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trials.continue_button_break.keys,trials.key_resp.keys,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
134.76653230004013,135.71634859999176,0.95,,,1,135.71642720000818,135.71646010002587,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,6,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,133.06648780003889,134.78287960001035,134.78287960001035,135.75187070004176,,,,60.10511182926164,132.31213360000402,133.06648780003889,,,132.29932089999784,133.05011960002594,,,chair\chair_06.jpg,,,,,,,,,,,,,,,,,,,0,1,None,133.06648780003889,,,,,None,,0,2025.2.4,,,133.05310399999144,134.76647299999604,,,133.06658096670097,133.99948520003818,,,18,0,2026-07-20_18:17:16.605382,18,19,None,None,18,18,0,18,,,,,,chair,Chaise,Stuhl,
138.21731750003528,139.16674559999956,0.94,,,1,139.16685010003857,139.16689769999357,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,14,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,136.51900480000768,138.23846349999076,138.23846349999076,139.23199699999532,,,,60.10511182926164,135.75187070004176,136.51900480000768,,,135.7448283000267,136.4888546000002,,,flower\flower_14.jpg,,,,,,,,,,,,,,,,,,,0,1,None,136.51900480000768,,,,,None,,0,2025.2.4,,,136.50685510004405,138.21724259998882,,,136.5218657333249,137.4874588000239,,,19,0,2026-07-20_18:17:20.045119,19,20,None,None,19,19,0,19,,,,,,flower,Fleur,Blume,
141.700003200036,142.83334630000172,1.12,,,1,142.83343490003608,142.83347370004049,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,48,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,139.98748370003887,141.7165176999988,141.7165176999988,142.86209800001234,,,,60.10511182926164,139.23199699999532,139.98748370003887,,,139.21372770000016,139.97219510003924,,,bread\bread_48.jpg,,,,,,,,,,,,,,,,,,,0,1,None,139.98748370003887,,,,,None,,0,2025.2.4,,,139.97518390003825,141.6999354000436,,,139.98864076671114,140.8738562000217,,,20,0,2026-07-20_18:17:23.525246,20,21,None,None,20,20,0,20,,,,,,bread,Pain,Brot,
145.31687239999883,146.250483300013,0.92,,,1,146.250560400018,146.25060710002435,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,46,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,143.61665050004376,145.33664920000592,145.33664920000592,146.33858330000658,,,,60.10511182926164,142.86209800001234,143.61665050004376,,,142.85364210000262,143.6002645000117,,,bicycle\bicycle_46.jpg,,,,,,,,,,,,,,,,,,,0,1,None,143.61665050004376,,,,,None,,0,2025.2.4,,,143.60340469999937,145.3168119000038,,,143.61669786670635,144.63430800003698,,,21,0,2026-07-20_18:17:27.155347,21,22,None,None,21,21,0,21,,,,,,bicycle,Vélo,Fahrrad,
148.80092940002214,149.96665580000263,1.16,,,1,149.96673159999773,149.96676600002684,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,5,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,147.1056729000411,148.8170395999914,148.8170395999914,150.0107881000149,,,,60.10511182926164,146.33858330000658,147.1056729000411,,,146.31120160000864,147.0880505000241,,,ball\ball_05.jpg,,,,,,,,,,,,,,,,,,,0,1,None,147.1056729000411,,,,,None,,0,2025.2.4,,,147.09277129999828,148.8008586000069,,,147.1044325666774,148.05047469999408,,,22,0,2026-07-20_18:17:30.631832,22,23,None,None,22,22,0,22,,,,,,ball,Ballon,Ball,
152.46964409999782,153.43377300002612,0.95,,,1,153.43384250003146,153.43388230004348,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,35,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,150.76660959998844,152.48494330001995,152.48494330001995,153.46656600001734,,,,60.10511182926164,150.0107881000149,150.76660959998844,,,150.0018235000316,150.7502481000265,,,jacket\jacket_35.jpg,,,,,,,,,,,,,,,,,,,0,1,None,150.76660959998844,,,,,None,,0,2025.2.4,,,150.75304189999588,152.46958090004046,,,150.76670306671102,151.7167247000034,,,23,0,2026-07-20_18:17:34.304037,23,24,None,None,23,23,0,23,,,,,,jacket,Veste,Jacke,
155.93839530000696,157.0381583000417,1.09,,,1,157.03824710001936,157.03828670002986,hand,8,2,,,,,,,,,,,,,,,,,,,,,,,,,None,r,2026-07-20_18h15.02.978,38,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,154.22110870003235,155.95455690001836,155.95455690001836,157.10218000004534,,,,60.10511182926164,153.46656600001734,154.22110870003235,,,153.45767590001924,154.20497040002374,,,hand\hand_38.jpg,,,,,,,,,,,,,,,,,,,1,1,None,154.22110870003235,,,,,left,,0,2025.2.4,,,154.20828690001508,155.93831880000653,,,154.22140836669521,155.23778950003907,,,24,0,2026-07-20_18:17:37.759815,24,25,None,None,24,24,0,24,,,,,,bicycle,Vélo,Fahrrad,
159.5676078000106,160.50154490000568,0.91,,,1,160.5016203999985,160.50166030001128,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,40,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,157.86683180002728,159.5921495000366,159.5921495000366,160.54562670004088,,,,60.10511182926164,157.10218000004534,157.86683180002728,,,157.0883025000221,157.85044000000926,,,flower\flower_40.jpg,,,,,,,,,,,,,,,,,,,0,1,None,157.86683180002728,,,,,None,,0,2025.2.4,,,157.85323730000528,159.5675185000291,,,157.86689816665992,158.834006900026,,,25,0,2026-07-20_18:17:41.395429,25,26,None,None,25,25,0,25,,,,,,flower,Fleur,Blume,
163.0060715000145,164.22177340002963,1.21,,,1,164.22189190000063,164.22195480001392,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,34,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,161.30034800001886,163.02139810001245,163.02139810001245,164.25663720001467,,,,60.10511182926164,160.54562670004088,161.30034800001886,,,160.53463100001682,161.28411659999983,,,house\house_34.jpg,,,,,,,,,,,,,,,,,,,0,1,None,161.30034800001886,,,,,None,,0,2025.2.4,,,161.28720970003633,163.00599370000418,,,161.30057056667673,162.2676175000379,,,26,0,2026-07-20_18:17:44.838875,26,27,None,None,26,26,0,26,,,,,,house,Maison,Haus,
166.7338684000424,167.76775970001472,1.03,,,1,167.767843300011,167.76788610004587,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,5,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,165.02152900001965,166.750245800009,166.750245800009,167.8146816000226,,,,60.10511182926164,164.25663720001467,165.02152900001965,,,164.2438547000056,165.00519120000536,,,dog\dog_05.jpg,,,,,,,,,,,,,,,,,,,0,1,None,165.02152900001965,,,,,None,,0,2025.2.4,,,165.00889789999928,166.73379399999976,,,165.0216354666666,165.95025590003934,,,27,0,2026-07-20_18:17:48.549886,27,28,None,None,27,27,0,27,,,,,,dog,Chien,Hund,
170.27188250003383,171.25652779999655,0.98,,,1,171.25661209999816,171.2566567999893,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,10,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,168.56698290002532,170.28826560004381,170.28826560004381,171.3126353000407,,,,60.10511182926164,167.8146816000226,168.56698290002532,,,167.80487019999418,168.55056740000146,,,hand\hand_10.jpg,,,,,,,,,,,,,,,,,,,0,1,None,168.56698290002532,,,,,None,,0,2025.2.4,,,168.5532857000362,170.2717923000455,,,168.56705816666752,169.40486340003554,,,28,0,2026-07-20_18:17:52.107930,28,29,None,None,28,28,0,28,,,,,,hand,Main,Hand,
173.785248900007,174.85047810000833,1.05,,,1,174.85056829999667,174.8506101000239,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,32,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,172.07160130003467,173.8031478000339,173.8031478000339,174.8825452000019,,,,60.10511182926164,171.3126353000407,172.07160130003467,,,171.2986522000283,172.05521150003187,,,flower\flower_32.jpg,,,,,,,,,,,,,,,,,,,0,1,None,172.07160130003467,,,,,None,,0,2025.2.4,,,172.05831190000754,173.78518310002983,,,172.0716280666568,173.03935810003895,,,29,0,2026-07-20_18:17:55.605884,29,30,None,None,29,29,0,29,,,,,,flower,Fleur,Blume,
177.3347510000458,178.10405670001637,0.77,,,1,178.10413069999777,178.10417060001055,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,27,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,175.63366690004477,177.35041320003802,177.35041320003802,178.14131520001683,,,,60.10511182926164,174.8825452000019,175.63366690004477,,,174.87563600001158,175.61726130003808,,,hammer\hammer_27.jpg,,,,,,,,,,,,,,,,,,,0,1,None,175.63366690004477,,,,,None,,0,2025.2.4,,,175.6201512000407,177.3346801000298,,,175.63378146669518,176.58404590003192,,,30,0,2026-07-20_18:17:59.175794,30,31,None,None,30,30,0,30,,,,,,hammer,Marteau,Hammer,
180.58996910002315,181.70126870000968,1.11,,,1,181.70134480000706,181.70138540002517,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,6,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,178.90519090002635,180.60126309999032,180.60126309999032,181.74849020002875,,,,60.10511182926164,178.14131520001683,178.90519090002635,,,178.134164099989,178.8861692000064,,,dog\dog_06.jpg,,,,,,,,,,,,,,,,,,,0,1,None,178.90519090002635,,,,,None,,0,2025.2.4,,,178.88941800000612,180.5898964999942,,,178.90260356670868,179.8406748000416,,,31,0,2026-07-20_18:18:02.434564,31,32,None,None,31,31,0,31,,,,,,dog,Chien,Hund,
184.21750660002,185.13463410001714,0.91,,,1,185.13472440000623,185.13476450002054,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,4,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,182.50055050000083,184.23494260001462,184.23494260001462,185.20969759998843,,,,60.10511182926164,181.74849020002875,182.50055050000083,,,181.74055769998813,182.48458960000426,,,flower\flower_04.jpg,,,,,,,,,,,,,,,,,,,0,1,None,182.50055050000083,,,,,None,,0,2025.2.4,,,182.4874867000035,184.2174420999945,,,182.50106086669646,183.46773820003727,,,32,0,2026-07-20_18:18:06.041739,32,33,None,None,32,32,0,32,,,,,,flower,Fleur,Blume,
187.6730478000245,188.5018786000437,0.82,,,1,188.50195800000802,188.50200400000904,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,11,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,185.97201220004354,187.68941370001994,187.68941370001994,188.5416755999904,,,,60.10511182926164,185.20969759998843,185.97201220004354,,,185.1936872000224,185.9552040999988,,,ball\ball_11.jpg,,,,,,,,,,,,,,,,,,,0,1,None,185.97201220004354,,,,,None,,0,2025.2.4,,,185.95828650001204,187.67298550001578,,,185.9716505666768,186.92208570003277,,,33,0,2026-07-20_18:18:09.502946,33,34,None,None,33,33,0,33,,,,,,ball,Ballon,Ball,
191.0011480000103,191.95088580000447,0.95,,,1,191.950977600005,191.95102610002505,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,11,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,189.30084030004218,191.01730380003573,191.01730380003573,191.9795415000408,,,,60.10511182926164,188.5416755999904,189.30084030004218,,,188.52667240001028,189.28430410003057,,,jacket\jacket_11.jpg,,,,,,,,,,,,,,,,,,,0,1,None,189.30084030004218,,,,,None,,0,2025.2.4,,,189.28723130002618,191.00106199999573,,,189.3007721666984,190.2691450000275,,,34,0,2026-07-20_18:18:12.834924,34,35,None,None,34,34,0,34,,,,,,jacket,Veste,Jacke,
194.4371505000163,195.40118420001818,0.96,,,1,195.401257599995,195.40129910001997,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,13,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,192.7341326000169,194.45106950000627,194.45106950000627,195.43079700000817,,,,60.10511182926164,191.9795415000408,192.7341326000169,,,191.97252549999394,192.71786550001707,,,house\house_13.jpg,,,,,,,,,,,,,,,,,,,0,1,None,192.7341326000169,,,,,None,,0,2025.2.4,,,192.7205810000305,194.43707839999115,,,192.73436166666605,193.7006524000317,,,35,0,2026-07-20_18:18:16.272790,35,36,None,None,35,35,0,35,,,,,,house,Maison,Haus,
197.8866774000344,199.13497370004188,1.24,,,1,199.1350678000017,199.13510840001982,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,6,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,196.1845909000258,197.90216540003894,197.90216540003894,199.23829639999894,,,,60.10511182926164,195.43079700000817,196.1845909000258,,,195.42392480000854,196.167880300025,,,bicycle\bicycle_06.jpg,,,,,,,,,,,,,,,,,,,0,1,None,196.1845909000258,,,,,None,,0,2025.2.4,,,196.17096240003593,197.8866049000062,,,196.1843691666766,197.20164179999847,,,36,0,2026-07-20_18:18:19.724046,36,37,None,None,36,36,0,36,,,,,,bicycle,Vélo,Fahrrad,
201.70303939998848,202.85143640002934,1.15,,,1,202.8515100000077,202.85154270002386,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,15,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,200.00116119999439,201.71777270000894,201.71777270000894,202.88845140003832,,,,60.10511182926164,199.23829639999894,200.00116119999439,,,199.2209908000077,199.98466080002254,,,bread\bread_15.jpg,,,,,,,,,,,,,,,,,,,0,1,None,200.00116119999439,,,,,None,,0,2025.2.4,,,199.9876109000179,201.70297169999685,,,200.00120686670223,200.8845030000084,,,37,0,2026-07-20_18:18:23.531545,37,38,None,None,37,37,0,37,,,,,,bread,Pain,Brot,
205.35582520003663,206.41807210003026,1.06,,,1,206.41815030004364,206.41818860004423,house,9,5,,,,,,,,,,,,,,,,,,,,,,,,,None,r,2026-07-20_18h15.02.978,40,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,203.65139200002886,205.37260360002983,205.37260360002983,206.45049519999884,,,,60.10511182926164,202.88845140003832,203.65139200002886,,,202.87388900003862,203.63502869999502,,,house\house_40.jpg,,,,,,,,,,,,,,,,,,,1,1,None,203.65139200002886,,,,,right,,0,2025.2.4,,,203.638063099992,205.35574100003578,,,203.65149526670965,204.5842141000321,,,38,0,2026-07-20_18:18:27.181700,38,39,None,None,38,38,0,38,,,,,,dog,Chien,Hund,
208.88539579999633,209.70135290001053,0.81,,,1,209.7014552000328,209.70149569999194,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,13,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,207.20214220002526,208.90393640002003,208.90393640002003,209.7440304000047,,,,60.10511182926164,206.45049519999884,207.20214220002526,,,206.44382490002317,207.18484360002913,,,bicycle\bicycle_13.jpg,,,,,,,,,,,,,,,,,,,0,1,None,207.20214220002526,,,,,None,,0,2025.2.4,,,207.18803750001825,208.88533210003516,,,207.20139506669173,208.2181758999941,,,39,0,2026-07-20_18:18:30.743744,39,40,None,None,39,39,0,39,,,,,,bicycle,Vélo,Fahrrad,
,,1.19,,,1,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,21,,,,,,,,,,,,209.7440304000047,,,,209.7358549000346,,,,bread\bread_21.jpg,,,,,,,,,,,,,,,,,,,0,1,,,,,,,None,,,,,,,,,,,,,,40,0,2026-07-20_18:18:34.037279,40,41,,,40,40,0,40,,,,,,bread,Pain,Brot,
