ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_buffer,is_mismatch,is_prompt,key_resp.keys,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,show_word,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,source_sequence,source_sequence_position,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trial_type,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.keys,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
4295.3554076,4296.554893399996,1.19,,,6,4296.554955400003,4296.554987100011,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,8,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4293.854020999977,4295.353251499997,4295.369930199988,4296.609181499982,,,,60.03925365539914,4293.091765099962,4293.854020999977,,,4293.07147309999,4293.839409200009,,,bag\bag_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4293.854020999977,,,,,None,,3,,,2025.2.4,,,1,4293.841951499984,4295.355343199975,,,None,None,4293.853928866625,4294.753701300011,,,275,0,2026-08-08_21:40:33.401882,275,26,localizer,,None,,None,275,275,0,275,,,,,,bag,,Tasche,
4298.871553300007,4300.037105099997,1.16,,,6,4300.037167900009,4300.0372003999655,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,8,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4297.369965299964,4298.885593299987,4298.885593299987,4300.070909700007,,,,60.03925365539914,4296.609181499982,4297.369965299964,,,4296.59159560001,4297.354910800001,,,fish\fish_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4297.369965299964,,,,,None,,3,,,2025.2.4,,,1,4297.357476299978,4298.871486799966,,,None,None,4297.369504566657,4298.252656399971,,,276,0,2026-08-08_21:40:36.919298,276,27,localizer,,None,,None,276,276,0,276,,,,,,fish,,Fisch,
4302.5367274999735,4303.369977199996,0.83,,,6,4303.370041799964,4303.37007579999,,,dress,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_20h28.59.015,10,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4300.835100899974,4302.55126410001,4302.55126410001,4303.402092200005,,,,60.03925365539914,4300.070909700007,4300.835100899974,,,4300.055250899983,4300.820114800008,,,dress\dress_10.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,4300.835100899974,,,,,right,,3,,,2025.2.4,,,1,4300.822784499964,4302.536662300001,,,None,None,4300.834925166626,4301.784963699989,,,277,0,2026-08-08_21:40:40.381027,277,28,localizer,,None,,None,277,277,0,277,,,,,,saw,,Säge,
4305.669528800005,4306.918486199982,1.24,,,6,4306.918549599999,4306.918582199956,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,1,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4304.167767999985,4305.667125099979,4305.683814199991,4306.951904799964,,,,60.03925365539914,4303.402092200005,4304.167767999985,,,4303.3805715999915,4304.1540148999775,,,door\door_01.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4304.167767999985,,,,,None,,3,,,2025.2.4,,,1,4304.157005299989,4305.669453300012,,,None,None,4304.167725066658,4305.000279999978,,,278,0,2026-08-08_21:40:43.712209,278,29,localizer,,None,,None,278,278,0,278,,,,,,door,,Tür,
4309.220208999992,4310.4504567999975,1.23,,,6,4310.450518700003,4310.45055020001,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,10,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4307.71653450001,4309.216064699984,4309.233110299974,4310.484011899971,,,,60.03925365539914,4306.951904799964,4307.71653450001,,,4306.935797199956,4307.701818900008,,,saw\saw_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4307.71653450001,,,,,None,,3,,,2025.2.4,,,1,4307.704704199976,4309.220108799986,,,None,None,4307.716416266634,4308.666058800009,,,279,0,2026-08-08_21:40:47.262022,279,30,localizer,,None,,None,279,279,0,279,,,,,,saw,,Säge,
4312.750616899983,4313.500280099979,0.75,,,6,4313.500345200009,4313.500380099984,,,book,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,1,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4311.248940299964,4312.748036500008,4312.764751999988,4313.532984099991,,,,60.03925365539914,4310.484011899971,4311.248940299964,,,4310.467266599997,4311.235294299957,,,book\book_01.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4311.248940299964,,,,,None,,3,,,2025.2.4,,,1,4311.23816899996,4312.750545499963,,,None,None,4311.249278866631,4312.114680300001,,,280,0,2026-08-08_21:40:50.794129,280,31,localizer,,None,,None,280,280,0,280,,,,,,book,,Buch,
4315.799196699983,4316.665113699972,0.86,,,6,4316.665174099966,4316.66520519997,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,1,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4314.297474599967,4315.796908399963,4315.813612999977,4316.698632999964,,,,60.03925365539914,4313.532984099991,4314.297474599967,,,4313.516727699956,4314.28333429998,,,ball\ball_01.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4314.297474599967,,,,,None,,3,,,2025.2.4,,,1,4314.286329899973,4315.799129499996,,,None,None,4314.297667966635,4315.080845899996,,,281,0,2026-08-08_21:40:53.843101,281,32,localizer,,None,,None,281,281,0,281,,,,,,ball,,Ball,
4318.964786399971,4320.097631099983,1.12,,,6,4320.097692399984,4320.097723999992,,,rose,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,7,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4317.4633967999835,4318.962490000005,4318.979147300008,4320.132796999998,,,,60.03925365539914,4316.698632999964,4317.4633967999835,,,4316.683654799999,4317.4491718999925,,,rose\rose_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4317.4633967999835,,,,,None,,3,,,2025.2.4,,,1,4317.452407300007,4318.964720999997,,,None,None,4317.463489366641,4318.396360899962,,,282,0,2026-08-08_21:40:57.008750,282,33,localizer,,None,,None,282,282,0,282,,,,,,rose,,Rose,
4322.597838699992,4323.399269099988,0.79,,,6,4323.399348900013,4323.399390099978,,,car,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_20h28.59.015,4,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4320.895555199997,4322.611716199957,4322.611716199957,4323.43108379998,,,,60.03925365539914,4320.132796999998,4320.895555199997,,,4320.112106499961,4320.881397199992,,,car\car_04.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,4320.895555199997,,,,,right,,3,,,2025.2.4,,,1,4320.884870400012,4322.597775499977,,,None,None,4320.895577666644,4321.811686999979,,,283,0,2026-08-08_21:41:00.442914,283,34,localizer,,None,,None,283,283,0,283,,,,,,chair,,Stuhl,
4325.697371499962,4326.8956404000055,1.19,,,6,4326.895706199983,4326.8957403000095,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,5,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4324.194644499978,4325.6942041,4325.710843799985,4326.929518699995,,,,60.03925365539914,4323.43108379998,4324.194644499978,,,4323.419633799989,4324.181194000004,,,fish\fish_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4324.194644499978,,,,,None,,3,,,2025.2.4,,,1,4324.18421529996,4325.697276999999,,,None,None,4324.195098066648,4325.077637999959,,,284,0,2026-08-08_21:41:03.741201,284,35,localizer,,None,,None,284,284,0,284,,,,,,fish,,Fisch,
4329.1955664000125,4330.261652599962,1.06,,,6,4330.261729099962,4330.261769899982,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,7,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4327.693269799987,4329.192823099962,4329.209471999959,4330.293896899966,,,,60.03925365539914,4326.929518699995,4327.693269799987,,,4326.917367099959,4327.6788696,,,car\car_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4327.693269799987,,,,,None,,3,,,2025.2.4,,,1,4327.68176549999,4329.195494399988,,,None,None,4327.69341926667,4328.642908299982,,,285,0,2026-08-08_21:41:07.239636,285,36,localizer,,None,,None,285,285,0,285,,,,,,car,,Auto,
4332.5603440999985,4333.695672300004,1.12,,,6,4333.695777899993,4333.695836399973,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,6,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4331.059034899983,4332.5581055000075,4332.574890699994,4333.726667499985,,,,60.03925365539914,4330.293896899966,4331.059034899983,,,4330.277787700004,4331.044793799985,,,fish\fish_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4331.059034899983,,,,,None,,3,,,2025.2.4,,,1,4331.04776310001,4332.560278799967,,,None,None,4331.059125766627,4331.925665699993,,,286,0,2026-08-08_21:41:10.604014,286,37,localizer,,None,,None,286,286,0,286,,,,,,fish,,Fisch,
4335.993607099983,4337.175637200009,1.18,,,6,4337.175698200008,4337.175729400013,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,2,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4334.491570799961,4335.990957100003,4336.007662499964,4337.208970199979,,,,60.03925365539914,4333.726667499985,4334.491570799961,,,4333.7157422999735,4334.477882099978,,,door\door_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4334.491570799961,,,,,None,,3,,,2025.2.4,,,1,4334.480989200005,4335.993533400004,,,None,None,4334.4917697666715,4335.325484999979,,,287,0,2026-08-08_21:41:14.036784,287,38,localizer,,None,,None,287,287,0,287,,,,,,door,,Tür,
4339.475534099969,4340.425437800004,0.94,,,6,4340.425506400003,4340.425542699988,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,5,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4337.974084899994,4339.4897670999635,4339.4897670999635,4340.4591230999795,,,,60.03925365539914,4337.208970199979,4337.974084899994,,,4337.1909050999675,4337.9598707999685,,,dress\dress_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4337.974084899994,,,,,None,,3,,,2025.2.4,,,1,4337.9632744999835,4339.475470000005,,,None,None,4337.974085266647,4338.923544199963,,,288,0,2026-08-08_21:41:17.519087,288,39,localizer,,None,,None,288,288,0,288,,,,,,dress,,Kleid,
4342.708696699992,4343.639888099977,0.92,,,6,4343.639950499986,4343.639981799992,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,8,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4341.222771700006,4342.72200119996,4342.72200119996,4343.674341599981,,,,60.03925365539914,4340.4591230999795,4341.222771700006,,,4340.446742100001,4341.208067999978,,,ball\ball_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4341.222771700006,,,,,None,,3,,,2025.2.4,,,1,4341.210960800003,4342.708628199995,,,None,None,4341.222667466678,4342.005590299959,,,289,0,2026-08-08_21:41:20.769240,289,40,localizer,,None,,None,289,289,0,289,,,,,,ball,,Ball,
4345.9397704,4346.872399499989,0.92,,,6,4346.872459699982,4346.872490899987,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,10,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4344.438114899967,4345.937404399971,4345.953988299996,4346.905321999977,,,,60.03925365539914,4343.674341599981,4344.438114899967,,,4343.663088599977,4344.423259100004,,,chair\chair_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4344.438114899967,,,,,None,,3,,,2025.2.4,,,1,4344.42602449999,4345.93970659998,,,None,None,4344.437932766628,4345.354494799976,,,290,0,2026-08-08_21:41:23.984459,290,41,localizer,,None,,None,290,290,0,290,,,,,,chair,,Stuhl,
4349.172530499985,4350.022105499986,0.85,,,6,4350.022175699996,4350.02221179998,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,10,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4347.670492000005,4349.169914199971,4349.186620199995,4350.056373799976,,,,60.03925365539914,4346.905321999977,4347.670492000005,,,4346.8857239999925,4347.656331599981,,,bag\bag_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4347.670492000005,,,,,None,,3,,,2025.2.4,,,1,4347.659546799958,4349.172459199966,,,None,None,4347.670684466666,4348.569975999999,,,291,0,2026-08-08_21:41:27.215439,291,42,localizer,,None,,None,291,291,0,291,,,,,,bag,,Tasche,
4352.308880999975,4353.1705004000105,0.85,,,6,4353.170563999971,4353.170596499986,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,6,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4350.819283199962,4352.319509399997,4352.319509399997,4353.221578299999,,,,60.03925365539914,4350.056373799976,4350.819283199962,,,4350.042665499961,4350.804608999984,,,dress\dress_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4350.819283199962,,,,,None,,3,,,2025.2.4,,,1,4350.807269399986,4352.308812299976,,,None,None,4350.819292366625,4351.768889600004,,,292,0,2026-08-08_21:41:30.366491,292,43,localizer,,None,,None,292,292,0,292,,,,,,dress,,Kleid,
4355.4872362999595,4356.4875474,0.99,,,6,4356.4876322000055,4356.487671999959,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,5,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4353.984881999961,4355.484484099958,4355.50105620001,4356.7885276000015,,,,60.03925365539914,4353.221578299999,4353.984881999961,,,4353.198874499998,4353.970691800001,,,ball\ball_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4353.984881999961,,,,,None,,3,,,2025.2.4,,,1,4353.973500099964,4355.487169799977,,,None,None,4353.98506546667,4354.75195929996,,,293,0,2026-08-08_21:41:33.531695,293,44,localizer,,None,,None,293,293,0,293,,,,,,ball,,Ball,
4359.052651399979,4359.90237560001,0.85,,,6,4359.902443900006,4359.902479699987,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,2,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4357.5506613999605,4359.049972999957,4359.066940599994,4359.936747199972,,,,60.03925365539914,4356.7885276000015,4357.5506613999605,,,4356.732880899974,4357.536687099957,,,bag\bag_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4357.5506613999605,,,,,None,,3,,,2025.2.4,,,1,4357.539871599991,4359.052578100003,,,None,None,4357.550776366672,4358.4504423000035,,,294,0,2026-08-08_21:41:37.098644,294,45,localizer,,None,,None,294,294,0,294,,,,,,bag,,Tasche,
4362.186713400006,4363.051388499967,0.86,,,6,4363.051454200002,4363.051489099977,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,1,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4360.69972199999,4362.199767999991,4362.199767999991,4363.083387099963,,,,60.03925365539914,4359.936747199972,4360.69972199999,,,4359.920119599963,4360.6857460999745,,,chair\chair_01.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4360.69972199999,,,,,None,,3,,,2025.2.4,,,1,4360.689467199962,4362.186643699999,,,None,None,4360.699923666663,4361.615835200006,,,295,0,2026-08-08_21:41:40.246864,295,46,localizer,,None,,None,295,295,0,295,,,,,,chair,,Stuhl,
4365.334444499982,4366.133211500011,0.8,,,6,4366.1332764999825,4366.13331070001,,,book,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,4,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4363.848539399973,4365.348445899959,4365.348445899959,4366.16722959996,,,,60.03925365539914,4363.083387099963,4363.848539399973,,,4363.063503299956,4363.833886899985,,,book\book_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4363.848539399973,,,,,None,,3,,,2025.2.4,,,1,4363.83669029997,4365.334376899991,,,None,None,4363.84851226665,4364.714976399962,,,296,0,2026-08-08_21:41:43.393504,296,47,localizer,,None,,None,296,296,0,296,,,,,,book,,Buch,
4368.433105600008,4369.23349720001,0.8,,,6,4369.233585399983,4369.233632499992,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,6,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4366.931158399966,4368.430638099962,4368.447143299971,4369.269797799992,,,,60.03925365539914,4366.16722959996,4366.931158399966,,,4366.15309159999,4366.916627999977,,,car\car_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4366.931158399966,,,,,None,,3,,,2025.2.4,,,1,4366.91943010001,4368.4330357,,,None,None,4366.931169866646,4367.88074719999,,,297,0,2026-08-08_21:41:46.477347,297,48,localizer,,None,,None,297,297,0,297,,,,,,car,,Auto,
4371.748132699984,4372.731737800001,0.98,,,6,4372.731803299976,4372.731837900006,,,door,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_20h28.59.015,4,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4370.029940499982,4371.762464999978,4371.762464999978,4372.7647899999865,,,,60.03925365539914,4369.269797799992,4370.029940499982,,,4369.251366699988,4370.0160147999995,,,door\door_04.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,4370.029940499982,,,,,left,,3,,,2025.2.4,,,1,4370.019127100008,4371.748072499991,,,None,None,4370.030349766665,4370.913392299961,,,298,0,2026-08-08_21:41:49.579915,298,49,localizer,,None,,None,298,298,0,298,,,,,,book,,Buch,
4375.03051849996,4375.780398699979,0.75,,,6,4375.780476099986,4395.391398600012,4375.794702799991,4390.806654799962,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11556870001368225,r,4.480987999995705,4390.790085099987,None,2026-08-08_20h28.59.015,9,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4373.528952399967,4375.0281796999625,4375.045103599958,4375.794702799991,,,,60.03925365539914,4372.7647899999865,4373.528952399967,,,4372.748497499968,4373.514846900012,,,chair\chair_09.png,4390.790085099987,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4373.528952399967,,,,,None,,3,4375.794702799991,4390.806654799962,2025.2.4,,,1,4373.517982199963,4375.030453599989,,,None,None,4373.52919356665,4374.461840100004,,,299,0,2026-08-08_21:41:53.074907,299,50,localizer,0.11556870001368225,r,4.480987999995705,None,299,299,0,299,,,,,,chair,,Stuhl,
4397.74238489999,4398.88987959997,1.15,,,7,4398.89355779998,4398.893596499984,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,2,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4396.238671600004,4397.738453299971,4397.754674699972,4398.9224222999765,,,,60.03925365539914,4395.47834729997,4396.238671600004,,,4395.45023670001,4396.225917299977,,,ball\ball_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4396.238671600004,,,,,None,,3,,,2025.2.4,,,1,4396.228945799987,4397.742300299986,,,None,None,4396.240212166627,4397.022611699998,,,300,0,2026-08-08_21:42:15.788464,300,1,localizer,,None,,None,300,300,0,300,,,,,,ball,,Ball,
4401.18916379998,4402.022215600009,0.83,,,7,4402.022282599995,4402.022319799988,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,6,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4399.68731780001,4401.186531199957,4401.20385250001,4402.055180299969,,,,60.03925365539914,4398.9224222999765,4399.68731780001,,,4398.904269099992,4399.6734331999905,,,saw\saw_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4399.68731780001,,,,,None,,3,,,2025.2.4,,,1,4399.676735399989,4401.189092299959,,,None,None,4399.687431166651,4400.637104399968,,,301,0,2026-08-08_21:42:19.232539,301,2,localizer,,None,,None,301,301,0,301,,,,,,saw,,Säge,
4404.323601699958,4405.120689200005,0.79,,,7,4405.120752499963,4405.120785099978,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,5,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4402.819478299993,4404.31992129999,4404.33607109997,4405.13629439997,,,,60.03925365539914,4402.055180299969,4402.819478299993,,,4402.038933100004,4402.804750200012,,,dress\dress_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4402.819478299993,,,,,None,,3,,,2025.2.4,,,1,4402.807465699967,4404.3235277999775,,,None,None,4402.819446566635,4403.769205699966,,,302,0,2026-08-08_21:42:22.365297,302,3,localizer,,None,,None,302,302,0,302,,,,,,dress,,Kleid,
4407.371260499989,4408.353285799967,0.97,,,7,4408.353350199992,4408.353387399984,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,1,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4405.885306799959,4407.384864699969,4407.384864699969,4408.386758600012,,,,60.03925365539914,4405.13629439997,4405.885306799959,,,4405.129778300005,4405.870771599992,,,car\car_01.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4405.885306799959,,,,,None,,3,,,2025.2.4,,,1,4405.87362269999,4407.371193900006,,,None,None,4405.885300866623,4406.835077099968,,,303,0,2026-08-08_21:42:25.446411,303,4,localizer,,None,,None,303,303,0,303,,,,,,car,,Auto,
4410.653289699985,4411.419773500005,0.76,,,7,4411.419853999978,4411.419897199958,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,6,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4409.151331199973,4410.650630799995,4410.667159900011,4411.453475199989,,,,60.03925365539914,4408.386758600012,4409.151331199973,,,4408.371478199959,4409.137603299983,,,bag\bag_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4409.151331199973,,,,,None,,3,,,2025.2.4,,,1,4409.140563099994,4410.653214099992,,,None,None,4409.151296766653,4410.050682800007,,,304,0,2026-08-08_21:42:28.696876,304,5,localizer,,None,,None,304,304,0,304,,,,,,bag,,Tasche,
4413.920605199994,4414.767761199968,0.85,,,7,4414.767825799994,4414.767858900013,,,dress,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-08_20h28.59.015,8,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4412.216696699965,4413.932959800004,4413.932959800004,4414.801442999975,,,,60.03925365539914,4411.453475199989,4412.216696699965,,,4411.444009899977,4412.203169399989,,,dress\dress_08.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,4412.216696699965,,,,,right,,3,,,2025.2.4,,,1,4412.206241499982,4413.92049009999,,,None,None,4412.216838266646,4412.999708099989,,,305,0,2026-08-08_21:42:31.763592,305,6,localizer,,None,,None,305,305,0,305,,,,,,ball,,Ball,
4417.068213199964,4418.1670779999695,1.1,,,7,4418.167142599996,4418.167174700007,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,8,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4415.565643300011,4417.065165099979,4417.081802600005,4418.199650799972,,,,60.03925365539914,4414.801442999975,4415.565643300011,,,4414.785270199995,4415.55101559998,,,door\door_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4415.565643300011,,,,,None,,3,,,2025.2.4,,,1,4415.5536083999905,4417.068140099989,,,None,None,4415.565591366674,4416.381769699976,,,306,0,2026-08-08_21:42:35.111560,306,7,localizer,,None,,None,306,306,0,306,,,,,,door,,Tür,
4420.466462599987,4421.566149599967,1.09,,,7,4421.566216999956,4421.5662528999965,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-08_20h28.59.015,8,TSRlearn_localizer-concepts,2026-08-08 20h29.00.336696 +0200,,4418.964715699956,4420.464127299958,4420.48065849999,4421.618784099992,,,,60.03925365539914,4418.199650799972,4418.964715699956,,,4418.185661099968,4418.951200300013,,,car\car_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,4418.964715699956,,,,,None,,3,,,2025.2.4,,,1,4418.9553189,4420.4663946999935,,,None,None,4418.964936866661,4419.914285100007,,,307,0,2026-08-08_21:42:38.509768,307,8,localizer,,None,,None,307,307,0,307,,,,,,car,,Auto,
